id,start_node_id,end_node_id,relationship_type,tree,remove,S_NAME,E_NAME,type,flag,true_id,slides,crossfader,concat,type2
17222,237208,235859,SAMPLES,funky_2,,Don’t Trust Em,Bring the Noise,,,17222-funky_2,,,237208-235859funky_2,
17223,237209,235859,SAMPLES,funky_2,,Cialis Cuts,Bring the Noise,,,17223-funky_2,,,237209-235859funky_2,
17224,237210,235859,SAMPLES,funky_2,,Rated P.G.,Bring the Noise,,,17224-funky_2,,,237210-235859funky_2,
17225,237211,235859,SAMPLES,funky_2,,U Can’t Touch This,Bring the Noise,,,17225-funky_2,,,237211-235859funky_2,
17226,237212,235859,SAMPLES,funky_2,,Chillin’,Bring the Noise,,,17226-funky_2,,,237212-235859funky_2,
17227,237213,235859,SAMPLES,funky_2,,Hey Boy,Bring the Noise,,,17227-funky_2,,,237213-235859funky_2,
17228,237214,235859,SAMPLES,funky_2,,Cucci Galore,Bring the Noise,,,17228-funky_2,,,237214-235859funky_2,
17229,237215,235859,SAMPLES,funky_2,,Mind Terrorist,Bring the Noise,,,17229-funky_2,,,237215-235859funky_2,
17230,237216,235859,SAMPLES,funky_2,,The Boomin’ System,Bring the Noise,,,17230-funky_2,,,237216-235859funky_2,
17231,237217,235859,SAMPLES,funky_2,,Girl You Know It’s True,Bring the Noise,,,17231-funky_2,,,237217-235859funky_2,
17232,237218,235859,SAMPLES,funky_2,,Night of the Living Baseheads,Bring the Noise,,,17232-funky_2,,,237218-235859funky_2,
17233,237219,235859,SAMPLES,funky_2,,Ballin,Bring the Noise,,,17233-funky_2,,,237219-235859funky_2,
17234,237220,235859,SAMPLES,funky_2,,Show ’Em Whatcha Got,Bring the Noise,,,17234-funky_2,,,237220-235859funky_2,
17235,237221,235859,SAMPLES,funky_2,,Good To Know You’ll Be There,Bring the Noise,,,17235-funky_2,,,237221-235859funky_2,
17236,237222,235859,SAMPLES,funky_2,,Onandon,Bring the Noise,,,17236-funky_2,,,237222-235859funky_2,
17237,237223,235859,SAMPLES,funky_2,,Bitch Betta Have My Money,Bring the Noise,,,17237-funky_2,,,237223-235859funky_2,
17238,237224,235859,SAMPLES,funky_2,,Skills,Bring the Noise,,,17238-funky_2,,,237224-235859funky_2,
17239,237225,235859,SAMPLES,funky_2,,Egg Man,Bring the Noise,,,17239-funky_2,,,237225-235859funky_2,
17240,236128,235859,SAMPLES,funky_2,,Black Steel in the Hour of Chaos,Bring the Noise,,,17240-funky_2,,,236128-235859funky_2,
17241,237226,235859,SAMPLES,funky_2,,Project Boy,Bring the Noise,,,17241-funky_2,,,237226-235859funky_2,
17242,237227,235859,SAMPLES,funky_2,,Showdown,Bring the Noise,,,17242-funky_2,,,237227-235859funky_2,
17243,237228,235859,SAMPLES,funky_2,,Sylvester Lundgren,Bring the Noise,,,17243-funky_2,,,237228-235859funky_2,
17244,237229,235859,SAMPLES,funky_2,,Undisputed,Bring the Noise,,,17244-funky_2,,,237229-235859funky_2,
17245,237230,235859,SAMPLES,funky_2,,Safe 2 Say (The Incredible),Bring the Noise,,,17245-funky_2,,,237230-235859funky_2,
17246,237231,235859,SAMPLES,funky_2,,Guess Who’s Back,Bring the Noise,,,17246-funky_2,,,237231-235859funky_2,
17247,237232,235859,SAMPLES,funky_2,,Everything I Am,Bring the Noise,,,17247-funky_2,,,237232-235859funky_2,
17248,237233,235859,INTERPOLATES,funky_2,,Bring the Noize,Bring the Noise,,,17248-funky_2,,,237233-235859funky_2,
17249,237234,235859,INTERPOLATES,funky_2,,Wretches and Kings,Bring the Noise,,,17249-funky_2,,,237234-235859funky_2,
17250,237235,235859,INTERPOLATES,funky_2,,How Low,Bring the Noise,,,17250-funky_2,,,237235-235859funky_2,
17251,237236,235859,INTERPOLATES,funky_2,,Phenomenon,Bring the Noise,,,17251-funky_2,,,237236-235859funky_2,
17252,237237,235859,INTERPOLATES,funky_2,,Black America Again,Bring the Noise,,,17252-funky_2,,,237237-235859funky_2,
17253,237238,235859,INTERPOLATES,funky_2,,So Fabulous,Bring the Noise,,,17253-funky_2,,,237238-235859funky_2,
17254,237239,235859,INTERPOLATES,funky_2,,Full Metal,Bring the Noise,,,17254-funky_2,,,237239-235859funky_2,
17255,237240,235859,INTERPOLATES,funky_2,,Plug Tunin (Last Chance to Comprehend),Bring the Noise,,,17255-funky_2,,,237240-235859funky_2,
17256,236930,235859,INTERPOLATES,funky_2,,Here We Come,Bring the Noise,,,17256-funky_2,,,236930-235859funky_2,
17451,235873,239617,SAMPLES,funky_2,,Beatdown Anonymous,Mind of a Lunatic,,,17451-funky_2,,,235873-239617funky_2,
17478,235884,261320,SAMPLES,funky_2,,Where My Heart’s At,1999,,,17478-funky_2,,,235884-261320funky_2,
17491,235878,256306,SAMPLES,funky_2,,Classik,Beats to the Rhyme,,,17491-funky_2,,,235878-256306funky_2,
17492,235878,250440,SAMPLES,funky_2,,Classik,Fight the Power,,,17492-funky_2,,,235878-250440funky_2,
17499,235878,239617,SAMPLES,funky_2,,Classik,Mind of a Lunatic,,,17499-funky_2,,,235878-239617funky_2,
17518,318181,235892,SAMPLES,funky_2,,Blows to the Temple,Endangered Species (Tales From The Darkside) (Remix),,,17518-funky_2,,,318181-235892funky_2,
17519,269778,235892,SAMPLES,funky_2,,A Real Bad Dream,Endangered Species (Tales From The Darkside) (Remix),,,17519-funky_2,,,269778-235892funky_2,
17520,287208,235892,SAMPLES,funky_2,,Peace to My Nine,Endangered Species (Tales From The Darkside) (Remix),,,17520-funky_2,,,287208-235892funky_2,
17525,235889,248775,SAMPLES,funky_2,,Who’s Fucking Who?,South Bronx,,,17525-funky_2,,,235889-248775funky_2,
17564,235910,243681,INTERPOLATES,funky_2,,Bumpin’ My Music,Rebel Without a Pause,,,17564-funky_2,,,235910-243681funky_2,
17998,236008,243681,SAMPLES,funky_2,,Friday Night,Rebel Without a Pause,,,17998-funky_2,,,236008-243681funky_2,
18703,236148,251790,SAMPLES,funky_2,,Shame on a Nigga,Mama Said Knock You Out,,,18703-funky_2,,,236148-251790funky_2,
18990,236269,251790,SAMPLES,funky_2,,All Black Neighborhood,Mama Said Knock You Out,,,18990-funky_2,,,236269-251790funky_2,
19585,250185,236382,SAMPLES,funky_2,,Ruthless Bitch,You’re Gonna Get Yours,,,19585-funky_2,,,250185-236382funky_2,
19586,259369,236382,SAMPLES,funky_2,,The Rappers,You’re Gonna Get Yours,,,19586-funky_2,,,259369-236382funky_2,
19587,237225,236382,SAMPLES,funky_2,,Egg Man,You’re Gonna Get Yours,,,19587-funky_2,,,237225-236382funky_2,
19588,270270,236382,SAMPLES,funky_2,,BafangooL - mental,You’re Gonna Get Yours,,,19588-funky_2,,,270270-236382funky_2,
19589,257896,236382,SAMPLES,funky_2,,Pump Up the Volume,You’re Gonna Get Yours,,,19589-funky_2,,,257896-236382funky_2,
19590,261164,236382,SAMPLES,funky_2,,Welcome to the Terrordome,You’re Gonna Get Yours,,,19590-funky_2,,,261164-236382funky_2,
19875,236408,243681,SAMPLES,funky_2,,Pin The Tail on the Donkey,Rebel Without a Pause,,,19875-funky_2,,,236408-243681funky_2,
19892,236400,270217,SAMPLES,funky_2,,They Used to Call it Dope,Hazy Shade Of Criminal,,,19892-funky_2,,,236400-270217funky_2,
19895,236400,250440,SAMPLES,funky_2,,They Used to Call it Dope,Fight the Power,,,19895-funky_2,,,236400-250440funky_2,
19901,236400,243681,SAMPLES,funky_2,,They Used to Call it Dope,Rebel Without a Pause,,,19901-funky_2,,,236400-243681funky_2,
19903,236400,265554,SAMPLES,funky_2,,They Used to Call it Dope,She Watch Channel Zero?!,,,19903-funky_2,,,236400-265554funky_2,
19986,236413,243681,SAMPLES,funky_2,,Jackin’ For Beats,Rebel Without a Pause,,,19986-funky_2,,,236413-243681funky_2,
19988,249295,236413,SAMPLES,funky_2,,Humpty Dance Awards,Jackin’ For Beats,,,19988-funky_2,,,249295-236413funky_2,
19989,252077,236413,SAMPLES,funky_2,,Curb Servin’,Jackin’ For Beats,,,19989-funky_2,,,252077-236413funky_2,
19990,264493,236413,SAMPLES,funky_2,,True Story,Jackin’ For Beats,,,19990-funky_2,,,264493-236413funky_2,
19991,237448,236413,SAMPLES,funky_2,,Sticky Fingers,Jackin’ For Beats,,,19991-funky_2,,,237448-236413funky_2,
19992,252197,236413,SAMPLES,funky_2,,I Don’t Dance,Jackin’ For Beats,,,19992-funky_2,,,252197-236413funky_2,
19993,252205,236413,SAMPLES,funky_2,,Jackin’ 4 Joints,Jackin’ For Beats,,,19993-funky_2,,,252205-236413funky_2,
19994,264494,236413,SAMPLES,funky_2,,Raise Up Bitch,Jackin’ For Beats,,,19994-funky_2,,,264494-236413funky_2,
19995,264495,236413,INTERPOLATES,funky_2,,Celebration,Jackin’ For Beats,,,19995-funky_2,,,264495-236413funky_2,
19996,264496,236413,INTERPOLATES,funky_2,,Man Up,Jackin’ For Beats,,,19996-funky_2,,,264496-236413funky_2,
19997,263649,236413,INTERPOLATES,funky_2,,Train Trussle,Jackin’ For Beats,,,19997-funky_2,,,263649-236413funky_2,
19998,259316,236413,INTERPOLATES,funky_2,,So Sweet,Jackin’ For Beats,,,19998-funky_2,,,259316-236413funky_2,
19999,264497,236413,INTERPOLATES,funky_2,,Pump It Up Freestyle,Jackin’ For Beats,,,19999-funky_2,,,264497-236413funky_2,
20000,238295,236413,INTERPOLATES,funky_2,,Some L.A. Niggaz,Jackin’ For Beats,,,20000-funky_2,,,238295-236413funky_2,
21019,236540,318184,SAMPLES,funky_2,,The Sure Shot (Intro),2 Deep,,,21019-funky_2,,,236540-318184funky_2,
21290,236645,248775,SAMPLES,funky_2,,Black Cap Rap,South Bronx,,,21290-funky_2,,,236645-248775funky_2,
22361,236945,248775,SAMPLES,funky_2,,That’s Right,South Bronx,,,22361-funky_2,,,236945-248775funky_2,
22924,237158,256306,SAMPLES,funky_2,,Incredible,Beats to the Rhyme,,,22924-funky_2,,,237158-256306funky_2,
22939,237157,243681,SAMPLES,funky_2,,Big Beat Radio,Rebel Without a Pause,,,22939-funky_2,,,237157-243681funky_2,
22943,237156,243681,SAMPLES,funky_2,,Stop The World,Rebel Without a Pause,,,22943-funky_2,,,237156-243681funky_2,
22962,237170,243681,SAMPLES,funky_2,,Do It to the Crowd,Rebel Without a Pause,,,22962-funky_2,,,237170-243681funky_2,
22972,237180,243681,SAMPLES,funky_2,,Preachin’ to the Quiet,Rebel Without a Pause,,,22972-funky_2,,,237180-243681funky_2,
22986,237186,243681,SAMPLES,funky_2,,Brothers Gonna Work It Out,Rebel Without a Pause,,,22986-funky_2,,,237186-243681funky_2,
23012,239839,237188,SAMPLES,funky_2,,We’re All in the Same Gang,Murder Rap,,,23012-funky_2,,,239839-237188funky_2,
23013,239840,237188,INTERPOLATES,funky_2,,Eingeheizt,Murder Rap,,,23013-funky_2,,,239840-237188funky_2,
23014,239841,237188,INTERPOLATES,funky_2,,East Coast/West Coast Killas,Murder Rap,,,23014-funky_2,,,239841-237188funky_2,
23039,237193,243681,SAMPLES,funky_2,,Terminator X to the Edge of Panic,Rebel Without a Pause,,,23039-funky_2,,,237193-243681funky_2,
23052,237203,243681,SAMPLES,funky_2,,Lost at Birth,Rebel Without a Pause,,,23052-funky_2,,,237203-243681funky_2,
23149,266613,237216,SAMPLES,funky_2,,"Give It Up, Turn It Loose (Kevin’s Extended R&B Mix)",The Boomin’ System,,,23149-funky_2,,,266613-237216funky_2,
23150,265726,237216,SAMPLES,funky_2,,Drop That,The Boomin’ System,,,23150-funky_2,,,265726-237216funky_2,
23151,266614,237216,SAMPLES,funky_2,,A Little Somethin’,The Boomin’ System,,,23151-funky_2,,,266614-237216funky_2,
23152,265866,237216,SAMPLES,funky_2,,Alright (Humps for Your Trunk Mix),The Boomin’ System,,,23152-funky_2,,,265866-237216funky_2,
23153,265865,237216,SAMPLES,funky_2,,Alright (Extended Remix),The Boomin’ System,,,23153-funky_2,,,265865-237216funky_2,
23154,240719,237216,SAMPLES,funky_2,,Mind Your Business,The Boomin’ System,,,23154-funky_2,,,240719-237216funky_2,
23155,266615,237216,SAMPLES,funky_2,,Hold On (Hip Hop Remix),The Boomin’ System,,,23155-funky_2,,,266615-237216funky_2,
23156,266616,237216,SAMPLES,funky_2,,Alright,The Boomin’ System,,,23156-funky_2,,,266616-237216funky_2,
23157,249566,237216,SAMPLES,funky_2,,No Airplay,The Boomin’ System,,,23157-funky_2,,,249566-237216funky_2,
23158,250576,237216,SAMPLES,funky_2,,G. Thang,The Boomin’ System,,,23158-funky_2,,,250576-237216funky_2,
23159,244142,237216,SAMPLES,funky_2,,Walk Don’t Walk,The Boomin’ System,,,23159-funky_2,,,244142-237216funky_2,
23160,260606,237216,INTERPOLATES,funky_2,,If U Were the Girl,The Boomin’ System,,,23160-funky_2,,,260606-237216funky_2,
23161,241664,237216,INTERPOLATES,funky_2,,Pass It Pass It,The Boomin’ System,,,23161-funky_2,,,241664-237216funky_2,
23162,266617,237216,INTERPOLATES,funky_2,,Clockin’ G’s,The Boomin’ System,,,23162-funky_2,,,266617-237216funky_2,
26688,238127,243681,SAMPLES,funky_2,,Back Up Off Me!,Rebel Without a Pause,,,26688-funky_2,,,238127-243681funky_2,
27524,238273,249777,SAMPLES,funky_2,,Rated “R”,Lyrics of Fury,,,27524-funky_2,,,238273-249777funky_2,
27542,238275,243681,SAMPLES,funky_2,,Quiet On Tha Set,Rebel Without a Pause,,,27542-funky_2,,,238275-243681funky_2,
27544,240570,238275,SAMPLES,funky_2,,If It Ain’t Ruff (Clean),Quiet On Tha Set,,,27544-funky_2,,,240570-238275funky_2,
27545,269831,238275,SAMPLES,funky_2,,E Get Swift,Quiet On Tha Set,,,27545-funky_2,,,269831-238275funky_2,
27546,250185,238275,SAMPLES,funky_2,,Ruthless Bitch,Quiet On Tha Set,,,27546-funky_2,,,250185-238275funky_2,
27547,262711,238275,SAMPLES,funky_2,,Loose Cannons,Quiet On Tha Set,,,27547-funky_2,,,262711-238275funky_2,
27548,259465,238275,SAMPLES,funky_2,,Eazy-er Said Than Dunn,Quiet On Tha Set,,,27548-funky_2,,,259465-238275funky_2,
27549,240577,238275,SAMPLES,funky_2,,If It Ain’t Ruff,Quiet On Tha Set,,,27549-funky_2,,,240577-238275funky_2,
27557,262695,238278,INTERPOLATES,funky_2,,We Want Weezy (intro),We Want Eazy,,,27557-funky_2,,,262695-238278funky_2,
28485,238537,251790,SAMPLES,funky_2,,Like This,Mama Said Knock You Out,,,28485-funky_2,,,238537-251790funky_2,
31427,239401,248775,SAMPLES,funky_2,,The Anthem,South Bronx,,,31427-funky_2,,,239401-248775funky_2,
31529,239441,270217,SAMPLES,funky_2,,Medicine,Hazy Shade Of Criminal,,,31529-funky_2,,,239441-270217funky_2,
32018,239594,248775,SAMPLES,funky_2,,KRS-One Attacks,South Bronx,,,32018-funky_2,,,239594-248775funky_2,
32163,250533,239617,SAMPLES,funky_2,,Skitso,Mind of a Lunatic,,,32163-funky_2,,,250533-239617funky_2,
33234,239969,251790,SAMPLES,funky_2,,Champion (Nick Catchdubs Remix),Mama Said Knock You Out,,,33234-funky_2,,,239969-251790funky_2,
34182,240380,251790,SAMPLES,funky_2,,Jeep Ass Niguh,Mama Said Knock You Out,,,34182-funky_2,,,240380-251790funky_2,
34882,240572,263763,SAMPLES,funky_2,,Damn That Music Made My Day,It’s A Demo,,,34882-funky_2,,,240572-263763funky_2,
34946,240576,243681,SAMPLES,funky_2,,Mr. Flamboyant,Rebel Without a Pause,,,34946-funky_2,,,240576-243681funky_2,
35095,240606,253198,SAMPLES,funky_2,,8 Ball,It’s My Beat,,,35095-funky_2,,,240606-253198funky_2,
36623,241146,253198,INTERPOLATES,funky_2,,9th Wonder (Blackitolism),It’s My Beat,,,36623-funky_2,,,241146-253198funky_2,
37569,241434,250440,INTERPOLATES,funky_2,,95 Degree Angles,Fight the Power,,,37569-funky_2,,,241434-250440funky_2,
38499,241662,243681,SAMPLES,funky_2,,Radio,Rebel Without a Pause,,,38499-funky_2,,,241662-243681funky_2,
38617,241669,248775,SAMPLES,funky_2,,X episodio: le batterie aliene,South Bronx,,,38617-funky_2,,,241669-248775funky_2,
38686,241688,243681,SAMPLES,funky_2,,Check What You’re Listening To,Rebel Without a Pause,,,38686-funky_2,,,241688-243681funky_2,
40000,242044,261320,SAMPLES,funky_2,,Weitsicht,1999,,,40000-funky_2,,,242044-261320funky_2,
41592,242784,251790,SAMPLES,funky_2,,Time 4 Sum Aksion,Mama Said Knock You Out,,,41592-funky_2,,,242784-251790funky_2,
41601,242779,318161,SAMPLES,funky_2,,The Power,Let the Words Flow,,,41601-funky_2,,,242779-318161funky_2,
44111,270236,243681,SAMPLES,funky_2,,WINGS,Rebel Without a Pause,,,44111-funky_2,,,270236-243681funky_2,
44112,270075,243681,SAMPLES,funky_2,,Do Something (DJ Cam Remix),Rebel Without a Pause,,,44112-funky_2,,,270075-243681funky_2,
44113,270237,243681,SAMPLES,funky_2,,Givin’ Em Rhythm,Rebel Without a Pause,,,44113-funky_2,,,270237-243681funky_2,
44114,260364,243681,SAMPLES,funky_2,,Intro,Rebel Without a Pause,,,44114-funky_2,,,260364-243681funky_2,
44115,244327,243681,SAMPLES,funky_2,,You and Your Heroes,Rebel Without a Pause,,,44115-funky_2,,,244327-243681funky_2,
44116,270180,243681,SAMPLES,funky_2,,ПЫЛАЮЩИЙ (FLAMING),Rebel Without a Pause,,,44116-funky_2,,,270180-243681funky_2,
44117,252809,243681,SAMPLES,funky_2,,Supreme Diamond D,Rebel Without a Pause,,,44117-funky_2,,,252809-243681funky_2,
44118,270238,243681,SAMPLES,funky_2,,Best In The West,Rebel Without a Pause,,,44118-funky_2,,,270238-243681funky_2,
44119,266322,243681,SAMPLES,funky_2,,I JUST CANT STOP THINKING ABOUT BALLS,Rebel Without a Pause,,,44119-funky_2,,,266322-243681funky_2,
44120,252177,243681,SAMPLES,funky_2,,Holler If Ya Hear Me (New York Stretch Mix),Rebel Without a Pause,,,44120-funky_2,,,252177-243681funky_2,
44121,270239,243681,SAMPLES,funky_2,,My Bad Side,Rebel Without a Pause,,,44121-funky_2,,,270239-243681funky_2,
44122,270240,243681,SAMPLES,funky_2,,"Kid, What’s Ya Name",Rebel Without a Pause,,,44122-funky_2,,,270240-243681funky_2,
44123,270241,243681,SAMPLES,funky_2,,Little Soldiers,Rebel Without a Pause,,,44123-funky_2,,,270241-243681funky_2,
44124,258430,243681,SAMPLES,funky_2,,Iesha,Rebel Without a Pause,,,44124-funky_2,,,258430-243681funky_2,
44125,270242,243681,SAMPLES,funky_2,,Power,Rebel Without a Pause,,,44125-funky_2,,,270242-243681funky_2,
44126,247574,243681,SAMPLES,funky_2,,Let Your Backbone Slide (Power Mix),Rebel Without a Pause,,,44126-funky_2,,,247574-243681funky_2,
44127,270243,243681,SAMPLES,funky_2,,Tina Turner,Rebel Without a Pause,,,44127-funky_2,,,270243-243681funky_2,
44128,270244,243681,SAMPLES,funky_2,,Hell’s Wind Staff / Killah Hills 10304,Rebel Without a Pause,,,44128-funky_2,,,270244-243681funky_2,
44129,270245,243681,SAMPLES,funky_2,,C.I.A. Murder Me,Rebel Without a Pause,,,44129-funky_2,,,270245-243681funky_2,
44130,270246,243681,SAMPLES,funky_2,,The Lyrics,Rebel Without a Pause,,,44130-funky_2,,,270246-243681funky_2,
44131,244331,243681,SAMPLES,funky_2,,Most Of My Heroes Still...,Rebel Without a Pause,,,44131-funky_2,,,244331-243681funky_2,
44132,263575,243681,SAMPLES,funky_2,,Violent,Rebel Without a Pause,,,44132-funky_2,,,263575-243681funky_2,
44133,261426,243681,SAMPLES,funky_2,,Scyzoryk,Rebel Without a Pause,,,44133-funky_2,,,261426-243681funky_2,
44134,270247,243681,SAMPLES,funky_2,,Yes,Rebel Without a Pause,,,44134-funky_2,,,270247-243681funky_2,
44135,261060,243681,SAMPLES,funky_2,,Long Island Wildin’,Rebel Without a Pause,,,44135-funky_2,,,261060-243681funky_2,
44136,270248,243681,SAMPLES,funky_2,,Bring It Back,Rebel Without a Pause,,,44136-funky_2,,,270248-243681funky_2,
44137,254465,243681,SAMPLES,funky_2,,Duck Sick II,Rebel Without a Pause,,,44137-funky_2,,,254465-243681funky_2,
44138,270249,243681,SAMPLES,funky_2,,Ride For A Cause,Rebel Without a Pause,,,44138-funky_2,,,270249-243681funky_2,
44139,270250,243681,SAMPLES,funky_2,,Pirate Hooker,Rebel Without a Pause,,,44139-funky_2,,,270250-243681funky_2,
44140,247495,243681,SAMPLES,funky_2,,Let Your Backbone Slide,Rebel Without a Pause,,,44140-funky_2,,,247495-243681funky_2,
44141,259134,243681,SAMPLES,funky_2,,Beat Dis,Rebel Without a Pause,,,44141-funky_2,,,259134-243681funky_2,
44142,270251,243681,SAMPLES,funky_2,,Pawns in the Game,Rebel Without a Pause,,,44142-funky_2,,,270251-243681funky_2,
44143,259348,243681,SAMPLES,funky_2,,Let’s Go Get Stoned,Rebel Without a Pause,,,44143-funky_2,,,259348-243681funky_2,
44144,259633,243681,SAMPLES,funky_2,,Strong Island,Rebel Without a Pause,,,44144-funky_2,,,259633-243681funky_2,
44145,270252,243681,SAMPLES,funky_2,,Black Radio,Rebel Without a Pause,,,44145-funky_2,,,270252-243681funky_2,
44146,260534,243681,SAMPLES,funky_2,,Stuck,Rebel Without a Pause,,,44146-funky_2,,,260534-243681funky_2,
44147,270253,243681,SAMPLES,funky_2,,I’m Not Going Out Like That,Rebel Without a Pause,,,44147-funky_2,,,270253-243681funky_2,
44148,270254,243681,SAMPLES,funky_2,,Bring That Beat Back,Rebel Without a Pause,,,44148-funky_2,,,270254-243681funky_2,
44149,270255,243681,SAMPLES,funky_2,,Panther Power,Rebel Without a Pause,,,44149-funky_2,,,270255-243681funky_2,
44150,270256,243681,SAMPLES,funky_2,,Radio Suckers,Rebel Without a Pause,,,44150-funky_2,,,270256-243681funky_2,
44151,262887,243681,SAMPLES,funky_2,,Mic Contract,Rebel Without a Pause,,,44151-funky_2,,,262887-243681funky_2,
44152,270257,243681,SAMPLES,funky_2,,Mr. Flamboyant,Rebel Without a Pause,,,44152-funky_2,,,270257-243681funky_2,
44153,261661,243681,SAMPLES,funky_2,,What’s the Word,Rebel Without a Pause,,,44153-funky_2,,,261661-243681funky_2,
44154,253645,243681,SAMPLES,funky_2,,Mister Cee’s Master Plan,Rebel Without a Pause,,,44154-funky_2,,,253645-243681funky_2,
44155,270258,243681,SAMPLES,funky_2,,Panther Power,Rebel Without a Pause,,,44155-funky_2,,,270258-243681funky_2,
44156,252208,243681,SAMPLES,funky_2,,Holler If Ya Hear Me,Rebel Without a Pause,,,44156-funky_2,,,252208-243681funky_2,
44157,270259,243681,SAMPLES,funky_2,,The Buzz Kill,Rebel Without a Pause,,,44157-funky_2,,,270259-243681funky_2,
44158,270260,243681,INTERPOLATES,funky_2,,Hellz Wind Staff,Rebel Without a Pause,,,44158-funky_2,,,270260-243681funky_2,
44159,270261,243681,INTERPOLATES,funky_2,,Battle Hymn,Rebel Without a Pause,,,44159-funky_2,,,270261-243681funky_2,
46206,244325,250440,SAMPLES,funky_2,,Give the People,Fight the Power,,,46206-funky_2,,,244325-250440funky_2,
46212,244323,250440,SAMPLES,funky_2,,Give the People (Jeep Mix),Fight the Power,,,46212-funky_2,,,244323-250440funky_2,
46214,244324,250440,SAMPLES,funky_2,,Give the People (Erick & Parrish Remix),Fight the Power,,,46214-funky_2,,,244324-250440funky_2,
46216,244326,250440,SAMPLES,funky_2,,Never Caught Slippin’,Fight the Power,,,46216-funky_2,,,244326-250440funky_2,
46222,244322,250440,SAMPLES,funky_2,,Wall Street,Fight the Power,,,46222-funky_2,,,244322-250440funky_2,
46256,244321,250440,SAMPLES,funky_2,,No Sellout,Fight the Power,,,46256-funky_2,,,244321-250440funky_2,
46321,244330,250440,SAMPLES,funky_2,,Streik the power,Fight the Power,,,46321-funky_2,,,244330-250440funky_2,
46322,244328,250440,SAMPLES,funky_2,,Ich Bin Ein Auslander (Fun-Da-Mental Remix),Fight the Power,,,46322-funky_2,,,244328-250440funky_2,
46324,244333,250440,INTERPOLATES,funky_2,,List of Demands,Fight the Power,,,46324-funky_2,,,244333-250440funky_2,
46327,244327,250440,SAMPLES,funky_2,,You and Your Heroes,Fight the Power,,,46327-funky_2,,,244327-250440funky_2,
46330,244336,250440,INTERPOLATES,funky_2,,Redman Meets Reggie Noble,Fight the Power,,,46330-funky_2,,,244336-250440funky_2,
46331,244335,250440,INTERPOLATES,funky_2,,Landmarks,Fight the Power,,,46331-funky_2,,,244335-250440funky_2,
46332,244334,250440,INTERPOLATES,funky_2,,KLAP BACK,Fight the Power,,,46332-funky_2,,,244334-250440funky_2,
46337,244331,250440,SAMPLES,funky_2,,Most Of My Heroes Still...,Fight the Power,,,46337-funky_2,,,244331-250440funky_2,
46340,244329,250440,SAMPLES,funky_2,,What Can I Do?,Fight the Power,,,46340-funky_2,,,244329-250440funky_2,
46734,244448,248758,SAMPLES,funky_2,,Cowards in Compton (Radio Version),Jack the Ripper,,,46734-funky_2,,,244448-248758funky_2,
46757,244460,248758,SAMPLES,funky_2,,Cowards in Compton,Jack the Ripper,,,46757-funky_2,,,244460-248758funky_2,
46990,244524,256306,SAMPLES,funky_2,,Christmas Is,Beats to the Rhyme,,,46990-funky_2,,,244524-256306funky_2,
46995,244523,253854,SAMPLES,funky_2,,From Ruthless to Death Row (Do We All Part),Let the Bass Go,,,46995-funky_2,,,244523-253854funky_2,
48675,244971,247522,SAMPLES,funky_2,,My Seven Bizzos [Clean Version],Run’s House,,,48675-funky_2,,,244971-247522funky_2,
48690,244972,247522,SAMPLES,funky_2,,My Seven Bizzos,Run’s House,,,48690-funky_2,,,244972-247522funky_2,
48783,245038,263763,SAMPLES,funky_2,,85 South,It’s A Demo,,,48783-funky_2,,,245038-263763funky_2,
50234,245704,251790,SAMPLES,funky_2,,1-800-Suicide,Mama Said Knock You Out,,,50234-funky_2,,,245704-251790funky_2,
50320,245741,261320,SAMPLES,funky_2,,They Say (Remix),1999,,,50320-funky_2,,,245741-261320funky_2,
50537,245867,318179,SAMPLES,funky_2,,No One Takes Your Freedom,Freedom! ’90,,,50537-funky_2,,,245867-318179funky_2,
50936,271277,246084,SAMPLES,funky_2,,L’ Is Gone,The Next Movement,,,50936-funky_2,,,271277-246084funky_2,
50937,271278,246084,SAMPLES,funky_2,,Like Bobby,The Next Movement,,,50937-funky_2,,,271278-246084funky_2,
53399,265787,247157,INTERPOLATES,funky_2,,Fuck Compton,No More Lies,,,53399-funky_2,,,265787-247157funky_2,
53996,271564,247522,SAMPLES,funky_2,,On the Dance Tip,Run’s House,,,53996-funky_2,,,271564-247522funky_2,
53997,270180,247522,SAMPLES,funky_2,,ПЫЛАЮЩИЙ (FLAMING),Run’s House,,,53997-funky_2,,,270180-247522funky_2,
53998,271565,247522,SAMPLES,funky_2,,Gone Be Fine,Run’s House,,,53998-funky_2,,,271565-247522funky_2,
53999,271566,247522,SAMPLES,funky_2,,Ран СПб (Run SPb),Run’s House,,,53999-funky_2,,,271566-247522funky_2,
54000,266742,247522,SAMPLES,funky_2,,Hardcore,Run’s House,,,54000-funky_2,,,266742-247522funky_2,
54001,271567,247522,SAMPLES,funky_2,,Hard Rhymes,Run’s House,,,54001-funky_2,,,271567-247522funky_2,
54002,258671,247522,SAMPLES,funky_2,,Outgoing,Run’s House,,,54002-funky_2,,,258671-247522funky_2,
54003,249747,247522,SAMPLES,funky_2,,Underground Kings,Run’s House,,,54003-funky_2,,,249747-247522funky_2,
54004,271551,247522,SAMPLES,funky_2,,Down With the King,Run’s House,,,54004-funky_2,,,271551-247522funky_2,
54005,271568,247522,SAMPLES,funky_2,,Rollin’ the Dice,Run’s House,,,54005-funky_2,,,271568-247522funky_2,
